1540269819 114 29 0 18 7 9 5 4 2 2 2 0 1
1540273677 114 29 0 18 8 9 5 4 2 2 2 0 1
1540284050 115 29 0 18 8 9 5 4 2 2 2 0 1
1540373404 115 29 0 19 8 9 5 4 2 2 2 0 1
1540374167 115 29 0 20 8 9 5 4 2 2 2 0 1
1540374421 115 29 0 21 8 9 5 4 2 2 2 0 1
1540384916 115 29 0 22 8 9 5 4 2 2 2 0 1
1540433400 115 29 0 22 9 9 5 4 2 2 2 0 1
1540551750 116 29 0 22 9 9 5 4 2 2 2 0 1
1540551849 117 29 0 22 9 9 5 4 2 2 2 0 1
1540552119 118 29 0 22 9 9 5 4 2 2 2 0 1
1540816272 118 29 0 23 9 9 5 4 2 2 2 0 1
1540862918 118 29 0 23 10 9 5 4 2 2 2 0 1
1543312585 118 29 1 23 10 9 5 4 2 2 2 0 1
1543312831 118 29 2 23 10 9 5 4 2 2 2 0 1
1543372562 118 29 3 23 10 9 5 4 2 2 2 0 1
1543380856 118 29 4 23 10 9 5 4 2 2 2 0 1
1543540040 118 29 4 23 10 9 5 4 2 2 2 1 1
1543540338 118 29 5 23 10 9 5 4 2 2 2 1 1
1543540385 118 29 6 23 10 9 5 4 2 2 2 1 1
1543565008 118 29 7 23 10 9 5 4 2 2 2 1 1
1543744133 118 29 8 23 10 9 5 4 2 2 2 1 1
1543802445 118 29 9 23 10 9 5 4 2 2 2 1 1
1543816709 118 29 10 23 10 9 5 4 2 2 2 1 1
1543830617 118 29 11 23 10 9 5 4 2 2 2 1 1
1543830998 118 29 12 23 10 9 5 4 2 2 2 1 1
1544009538 119 29 12 23 10 9 5 4 2 2 2 1 1
1544009999 120 29 12 23 10 9 5 4 2 2 2 1 1
1544010964 121 29 12 23 10 9 5 4 2 2 2 1 1
1544011044 122 29 12 23 10 9 5 4 2 2 2 1 1
1544066595 122 29 13 23 10 9 5 4 2 2 2 1 1
1544066611 122 29 14 23 10 9 5 4 2 2 2 1 1
1544066703 122 29 15 23 10 9 5 4 2 2 2 1 1
1544074082 122 29 16 23 10 9 5 4 2 2 2 1 1
1544075323 122 29 17 23 10 9 5 4 2 2 2 1 1
1545981639 122 29 18 23 10 9 5 4 2 2 2 1 1
1545981862 122 29 19 23 10 9 5 4 2 2 2 1 1
1545983002 122 29 20 23 10 9 5 4 2 2 2 1 1
1545984349 122 29 21 23 10 9 5 4 2 2 2 1 1
1545984425 122 29 22 23 10 9 5 4 2 2 2 1 1
1545984445 122 29 23 23 10 9 5 4 2 2 2 1 1
1546427032 122 29 24 23 10 9 5 4 2 2 2 1 1
